review_id,year,source_node,target_node,relation,description
R01504,2017,peace,spiritual growth,co_occurrence,peace and spiritual growth found together
R00299,2013,ceremony,holy river,co_occurrence,ceremony involves the holy river
R00299,2013,ceremony,cremation,description,ceremony includes cremation
R00299,2013,life experience,ceremony,causal,life experience caused by ceremony
R00722,2014,bodies of the deceased,cremated,co_occurrence,bodies are being cremated
R00722,2014,bodies of the deceased,intense experience,causal,intensity caused by witnessing the bodies
R00899,2015,holy place,pundit,co_occurrence,pundit shows around holy place
R00899,2015,elaborate 'poojas',monkeys,contrast,"poojas seen as con, monkeys as problem"
R00899,2015,Prasad,monkeys,causal,monkeys snatch Prasad
R00899,2015,no photography permitted,holy place,description,no photography rule at holy place
R00449,2013,monkeys,main temple,co_occurrence,monkeys present in the temple complex
R00449,2013,main temple,smaller temples,contrast,main temple closed but smaller temples open
R00449,2013,entry to the temple complex,main temple,description,entry allowed due to being Hindu
R01394,2017,world heritage,shabbily maintained,contrast,world heritage status contrasts with poor maintenance
R01394,2017,holy,most popular place,co_occurrence,holy and popular are mentioned together
R01197,2016,historical monuments,guide,co_occurrence,Both mentioned positively in the review
R01918,2018,burning of a dead body,Hindu culture,contrast,thrilling experience contrasted with cultural appreciation
R01918,2018,monuments,tour Guide Sujan Dhakal,description,guide provided historical and cultural context
R00667,2014,burials,cremation,contrast,contrast between private burials and public cremation
R00667,2014,ritual masters,riverside,co_occurrence,ritual masters are located by the riverside
R00667,2014,Sadhus,riverside,co_occurrence,Sadhus are around the riverside
R00667,2014,powerful,extra dimension,description,powerful experience described as an extra dimension
R00434,2013,Bagmati river,cremation,co_occurrence,cremations occur near the river
R00434,2013,pilgrims,fake holy men,contrast,contrast between real and fake pilgrims
R01491,2017,aggressive monkeys,monkey bite,causal,monkeys caused a bite incident
R01491,2017,dead bodies being burnt,the river,co_occurrence,cremation occurs along the river
R00207,2012,Shiva devotee,overwhelmed with emotions,causal,Shiva devotee feels overwhelmed with emotions
R00207,2012,Non Hindus are not allowed,Bagmati River,contrast,Non Hindus can sit by the Bagmati River instead
R00207,2012,pooja,Lord Pashupati,co_occurrence,pooja and looking at Lord Pashupati happen together
R00207,2012,bhajan group,pooja,co_occurrence,bhajan group follows pooja
R00384,2013,cremation ceremony,families wailed,co_occurrence,families wailing during the cremation ceremony
R00384,2013,monk with colorful faces,cremation ceremony,contrast,monks as a gimmick vs. genuine ritual
R00384,2013,washroom near main entrance,sense of uniqueness,contrast,clean washroom vs. unique experience
R01689,2017,guides,trash,co_occurrence,Both issues encountered upon entry
R01689,2017,holy men,photo ops,causal,Holy men charge for photos
R01689,2017,cremation ceremonies,sense of mortality,causal,Cremation ceremonies evoke sense of mortality
R01689,2017,non-Hindu entry ban,charging money for blessings,contrast,Entry restriction vs. charging inside
R01226,2016,Sumit Kharel,great views,causal,Sumit Kharel showed great views
R01226,2016,Sumit Kharel,Aarti ceremony,causal,guided through the Aarti ceremony
R01226,2016,great views,terrace,description,views from the terrace
R01019,2016,cultural heritage,laws,co_occurrence,heritage and laws mentioned together
R01019,2016,laws,local customs,co_occurrence,laws and customs mentioned together
R01019,2016,local customs,religious and cultural value,co_occurrence,customs and values mentioned together
R02234,2019,dilapidated state,dilapidated Temples,description,dilapidated state describes the Temples
R02234,2019,homeless / drug addicts,dirty and depressing place,causal,presence of homeless/drug addicts contributes to dirty and depressing atmosphere
R01435,2017,religious constructions,Hindus only,description,some constructions are reserved for Hindus only
R01435,2017,traditional cremations,sacred Hindu temples,co_occurrence,cremations occur at the sacred temple
R01636,2017,big temple,crowded with people,contrast,big temple but crowded
R01636,2017,temple along the river,golden pagoda,co_occurrence,view of both the pagoda and the bull
R01636,2017,non-Hindus can't go inside,golden pagoda,contrast,non-Hindus can't enter but can view pagoda
R00661,2014,cremation ceremony,sense of mortality,co_occurrence,Cremation ceremony evokes a sense of mortality
R00661,2014,sadhus,Dassain,co_occurrence,Sadhus are present during festivals like Dassain
R00661,2014,inner sanctum,cremation ceremony,contrast,"Inner sanctum access is restricted, unlike the open view of cremation"
R01347,2016,Siva temple,historical temple,co_occurrence,Both refer to the temple's significance
R01347,2016,historical temple,good memory,causal,Historical nature contributes to good memory
R01173,2016,high price of admission,water is full of trash,contrast,high admission fee contrasted with poor maintenance
R01173,2016,lack of information,working temple complex,description,lack of information about the temple complex
R02422,2022,darshan of Mahadev,huge crowds,contrast,darshan affected by crowds
R02422,2022,huge crowds,monkeys,co_occurrence,both are issues to be aware of
R02422,2022,darshan of Mahadev,small temples,description,other temples to visit
R00913,2015,holiest shrines,Bagmati river,co_occurrence,shrine located by the river
R00913,2015,ritual,Bagmati river,co_occurrence,rituals occur by the river
R01036,2016,Kailash Danda,amazing,description,Kailash Danda view described as amazing
R02310,2019,open cremation ceremonies,compelling sight,causal,cremation ceremonies are described as compelling
R02310,2019,"guide, Rabina",World Heritage Site,description,guide adds insight to the World Heritage Site
R01881,2018,cremation place,cremations,description,cremation place is where cremations occur
R01881,2018,VIP access,VIP prayers,co_occurrence,both are misleading offers
R00008,2025,pagoda-style design,golden roof,co_occurrence,Both are architectural features
R00008,2025,cremation ceremonies,Bagmati River,description,Cremation ceremonies take place on the banks of the Bagmati River
R00008,2025,non-Hindu entry ban,emotional,contrast,Non-Hindu entry ban contrasts with emotional impact
R01479,2017,rain,no proper signage,co_occurrence,Both issues experienced during the visit
R01479,2017,acquaintance,no proper signage,contrast,Acquaintance helped despite lack of signage
R01763,2017,architecture,shivalinga,co_occurrence,architecture and shivalinga mentioned together
R01763,2017,Nandi,sanctum sanctorum,description,Nandi is located in front of the sanctum sanctorum
R01763,2017,poojas,Pujaris,causal,Pujaris perform the poojas
R00312,2013,guide,temple area,description,guide helps understand temple area
R00312,2013,feeling of the place,temple area,co_occurrence,feeling associated with temple area
R00358,2013,major festival,crowded,causal,festival caused crowding
R00358,2013,so much to see,glad,causal,seeing much caused gladness
R00728,2014,holy feel,Word Heritage Sites,description,holy feel described as part of the heritage site
R00409,2013,cremations of the dead,holy river,co_occurrence,cremations occur on the banks of the river
R00409,2013,sadhus,photographers,co_occurrence,sadhus and photographers gather in the same area
R00409,2013,heads of hair a-blaze,moving,contrast,heads of hair a-blaze is both moving and requires a strong stomach
R02481,2024,sprawling and magnificent Temple,oldest Temple in Kathmandu,description,describes the Temple's historical significance
R02481,2024,sprawling and magnificent Temple,distinct and attractive architecture,description,describes the Temple's architectural features
R02481,2024,sacred,sprawling and magnificent Temple,causal,personal religious significance
R00447,2013,courtyard,ghats,co_occurrence,both are places to walk around
R00447,2013,sanctum sanctorum,offer prayers,causal,sanctum sanctorum is where prayers are offered
R01013,2016,large area,clean place,co_occurrence,Both describe the physical environment
R01013,2016,great Temple,famous place for Hindu,description,General sentiment about the temple's significance
R02303,2019,guide,good explanation,causal,guide provided a good explanation
R02303,2019,religion and burial service,rituals,description,explanation was about the rituals
R02462,2024,Hindus,100000 everyday,co_occurrence,Hindus visiting in large numbers
R02462,2024,god,"Hindu, Muslim, Christian",description,god is described as one for all religions
R01895,2018,Bagmati river,cremations,causal,cremations take place along the holy river
R01895,2018,holy men,services,co_occurrence,holy men and services are both present
R02444,2023,entrance fee,dead bodies being cremated,co_occurrence,Entrance fee and cremation are mentioned together
R02444,2023,Shiva temple,non-Hindu entry ban,causal,Non-Hindu entry ban applies to the Shiva temple
R01320,2016,world heritage site,peace,description,world heritage site provides peace
R01320,2016,world heritage site,intense places,description,world heritage site is intense
R01320,2016,world heritage site,opens the mind and the heart,description,world heritage site opens the mind and heart
R00957,2015,living temple,life and death rituals,co_occurrence,Both are part of the temple experience
R00957,2015,amazed,living temple,description,The temple amazes the reviewer
R00957,2015,life and death rituals,must see,description,Rituals are a must see
R01523,2017,entrance ticket,tour guide,causal,tour guide service included in the ticket
R01523,2017,tour guide,free service,causal,guide's free service linked to ticket resale
R00454,2014,sacred places,ambiance,description,ambiance is part of the sacred places
R00454,2014,important places,sacred places,description,important places are sacred spaces
R00438,2013,camera,click inside the temple,contrast,camera allowed but not inside
R00438,2013,camera,photos from the outside,co_occurrence,camera use outside allowed
